id,cid,tag,blabel,publicview,imgvh,title1,creator1,contributor1,contributor2,contributor3,contributor4,contributor5,contributor6,contributor7,contributor8,contributor9,subject1,subject2,subject3,description1,description2,description3,description4,publisher1,date1,type1,type2,format1,identifier1,identifier2,source1,language1,relation1,coverage1,pdffile,pdfsize,donated
47,0,0012_003049_000247,Dear Ruth,1,650,Dear Ruth,University of Tennessee Theatre Department ,"Krasna, Norman",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, July 15 - 19 1953, Carousel Theatre, Directed by Fred Fields",1952-53,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1953-07-15,Text,,image/jpeg,0235,,,English,,"July 15-19, 1953",0012_003049_000247.pdf,5824157,
48,0,0012_003049_000248,The Enchanted,1,650,The Enchanted,University of Tennessee Theatre Department ,"Giraudoux, Jean",,,,"Fields, Fred",,,,Bijou Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, November 11-12, 1953, Bijou Theatre, Directed by Fred Fields",1953-54,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1953-11-11,Text,,image/jpeg,0235,,,English,,"Nov 11-12, 1953",0012_003049_000248.pdf,5610572,
49,0,0012_003049_000249,Black Chiffon,1,650,Black Chiffon,University of Tennessee Theatre Department ,"Storm, Lesley",,,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, November 30-December 5, 1953, The Carousel Theatre, Directed by Paul L. Soper",1953-54,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1953-11-30,Text,,image/jpeg,0235,,,English,,"Nov 30 - Dec 5, 1953",0012_003049_000249.pdf,5564266,
50,0,0012_003049_000250,The Curious Savage,1,650,The Curious Savage,University of Tennessee Theatre Department ,"Patrick, John",,,,"Lester, Frank",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, January 18-23, 1954, The Carousel Theatre, Directed by Frank Lester",1953-54,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1954-01-18,Text,,image/jpeg,0235,,,English,,"Jan 18-23, 1954",0012_003049_000250.pdf,5479109,
51,0,0012_003049_000251,Heaven Can Wait,1,650,Heaven Can Wait,University of Tennessee Theatre Department ,"Segall, Harry",,,,"Fields, Fred",,,,Bijou Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, January 27-28, 1954, Bijou Theatre, Directed by Fred Fields",1953-54,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1954-01-27,Text,,image/jpeg,0235,,,English,,"Jan 27-28, 1954",0012_003049_000251.pdf,5549723,
52,0,0012_003049_000252,Summer and Smoke,1,650,Summer and Smoke,University of Tennessee Theatre Department ,"Williams, Tennessee",,,,"Green, Russell",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, March 8-13, 1954, The Carousel Theatre, Directed by Russell Green",1953-54,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1954-03-08,Text,,image/jpeg,0235,,,English,,"Mar 8-13, 1954",0012_003049_000252.pdf,5899126,
53,0,0012_003049_000253,The Man Who Came to Dinner,1,650,The Man Who Came to Dinner,University of Tennessee Theatre Department ,"Hart, Moss","Kaufman, George S.",,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, April 19-24, 1954, The Carousel Theatre, Directed by Fred Fields",1953-54,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1954-04-19,Text,,image/jpeg,0235,,,English,,"Apr 19-24, 1954",0012_003049_000253.pdf,5619479,
54,0,0012_003049_000254,Two Blind Mice,1,650,Two Blind Mice,University of Tennessee Theatre Department ,"Spewack, Samuel",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, June 15-19, 1954, The Carousel Theatre, Directed by Fred Fields",1953-54,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1954-06-15,Text,,image/jpeg,0235,,,English,,"June 15-19, 1954",0012_003049_000254.pdf,5556551,
55,0,0012_003049_000255,Ladies in Retirement,1,650,Ladies in Retirement,University of Tennessee Theatre Department ,"Percy, Edward","Denham, Reginald",,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, July 23-24, 1954, The Carousel Theatre, Directed by Paul L. Soper",1953-54,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1954-07-23,Text,,image/jpeg,0235,,,English,,"July 23-24, 1954",0012_003049_000255.pdf,2812722,
56,0,0012_003049_000256,My 3 Angels,1,650,My 3 Angels,University of Tennessee Theatre Department ,"Spewack, Sam","Spewack, Bella",,,"Green, Russell",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, July 27-29, 1954, The Carousel Theatre, Directed by Russell Green",1953-54,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1954-07-27,Text,,image/jpeg,0235,,,English,,"July 27-29, 1954",0012_003049_000256.pdf,2799318,
57,0,0012_003049_000257,See How They Run,1,650,See How They Run,University of Tennessee Theatre Department ,"King, Philip",,,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,The Carousel Theatre,"Playbill, July 22-August 10, 1954, The Carousel Theatre, Directed by Paul L. Soper",1953-54,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1954-07-22,Text,,image/jpeg,0235,,,English,,"July 22 - Aug 10, 1954",0012_003049_000257.pdf,2813637,
58,0,0012_003049_000258,The Glass Menagerie,1,650,The Glass Menagerie,University of Tennessee Theatre Department ,"Williams, Tennessee",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, August 3-4, 1954, The Carousel Theatre, Directed by Fred Fields",1953-54,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1954-08-03,Text,,image/jpeg,0235,,,English,,"Aug 3-4, 1954",0012_003049_000258.pdf,2780476,
59,0,0012_003049_000259,Affairs of State,1,650,Affairs of State,University of Tennessee Theatre Department ,"Verneuil, Louis",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, October 27-November 3, 1954, The Carousel Theatre, Directed by Fred Fields",1954-55,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1954-10-27,Text,,image/jpeg,0235,,,English,,"Oct 27 - Nov 3, 1954",0012_003049_000259.pdf,4437705,
60,0,0012_003049_000260,Angel Street,1,650,Angel Street,University of Tennessee Theatre Department ,"Hamilton, Patrick",,,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, January 19-25, 1954, The Carousel Theatre, Directed by Paul L. Soper",1954-55,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-01-19,Text,,image/jpeg,0235,,,English,,"Jan 19-25, 1954",0012_003049_000260.pdf,4128304,
61,0,0012_003049_000261,Everyman,1,650,Everyman,University of Tennessee Theatre Department ,unknown,,,,"Fields, Fred",,,,Bijou Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, February 2-3, 1955, Bijou Theatre, Directed by Fred Fields",1954-55,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-02-02,Text,,image/jpeg,0235,,,English,,"Feb 2-3, 1955",0012_003049_000261.pdf,3987461,
62,0,0012_003049_000262,Late Love,1,650,Late Love,University of Tennessee Theatre Department ,"Casey, Rosemary",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, March 23-30, 1954, The Carousel Theatre, Directed by Fred Fields",1954-55,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-03-23,Text,,image/jpeg,0235,,,English,,"Mar 23-30, 1954",0012_003049_000262.pdf,10423118,
63,0,0012_003049_000263,On Borrowed Time,1,650,On Borrowed Time,University of Tennessee Theatre Department ,"Osborn, Paul",,,,"Lester, Frank",,,,University of Tennessee Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, April 6-7, 1955, The University of Tennessee Theatre, Directed by Frank Lester",1954-55,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-04-06,Text,,image/jpeg,0235,,,English,,"Apr 6-7, 1955",0012_003049_000263.pdf,4030404,
64,0,0012_003049_000264,R.U.R.,1,650,R.U.R.,University of Tennessee Theatre Department ,"Capek, Karel",,,,"Knight, James M.",,,,University of Tennessee Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, May 19-20, 1955, The University of Tennessee Theatre, Directed by James M. Knight",1954-55,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-05-19,Text,,image/jpeg,0235,,,English,,"May 19-20, 1955",0012_003049_000264.pdf,2746000,
65,0,0012_003049_000265,Time Out for Ginger,1,650,Time Out for Ginger,University of Tennessee Theatre Department ,"Alexander, Ronald",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, June 14-18, 21-22, 1955, The Carousel Theatre, Directed by Fred Fields",1954-55,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-06-14,Text,,image/jpeg,0235,,,English,,"June 14-18, 21-22, 1955",0012_003049_000265.pdf,8638574,
66,0,0012_003049_000266,King of Hearts,1,650,King of Hearts,University of Tennessee Theatre Department ,"Kerr, Jean","Brooke, Eleanor",,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, June 28-July 6, 1955, The Carousel Theatre, Directed by Paul L. Soper",1954-55,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-06-28,Text,,image/jpeg,0235,,,English,,"June 28 - July 6, 1955",0012_003049_000266.pdf,8780005,
67,0,0012_003049_000267,Miranda,1,650,Miranda,University of Tennessee Theatre Department ,"Blackmore, Peter",,,,"Green, Russell",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, July 12-16, 19-20, 1955, The Carousel Theatre, Directed by Russell Green",1954-55,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-07-12,Text,,image/jpeg,0235,,,English,,"July 12-16, 19-20, 1955",0012_003049_000267.pdf,8795245,
68,0,0012_003049_000268,The Winslow Boy,1,650,The Winslow Boy,University of Tennessee Theatre Department ,"Rattigan, Terence",,,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, July 26-30, August 2-3, 1955, The Carousel Theatre, Directed by Paul L. Soper",1954-55,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-07-26,Text,,image/jpeg,0235,,,English,,"July 26-30, Aug 2-3, 1955",0012_003049_000268.pdf,8718730,
69,0,0012_003049_000269,Sabrina Fair,1,650,Sabrina Fair,University of Tennessee Theatre Department ,"Taylor, Samuel",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, August 9-13, 16-17, 1955, The Carousel Theatre, Directed by Fred Fields",1954-55,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-08-09,Text,,image/jpeg,0235,,,English,,"Aug 9-13, 16-17, 1955",0012_003049_000269.pdf,8766647,
70,0,0012_003049_000270,The Rainmaker,1,650,The Rainmaker,University of Tennessee Theatre Department ,"Nash, N. Richard",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, October 26-November 1, 1955, The Carousel Theatre, Directed by Fred Fields",1955-56,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-10-26,Text,,image/jpeg,0235,,,English,,"Oct 26 - Nov 1, 1955",0012_003049_000270.pdf,8443338,
71,0,0012_003049_000271,"Dial ""M"" for Murder",1,650,"Dial ""M"" for Murder",University of Tennessee Theatre Department ,"Knott, Frederick",,,,"Soper, Paul L.",,,,Bijou Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, November 9-10, 1955, Bijou Theatre, Directed by Paul L. Soper",1955-56,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-11-09,Text,,image/jpeg,0235,,,English,,"Nov 9-10, 1955",0012_003049_000271.pdf,3896605,
72,0,0012_003049_000272,Bernardine,1,650,Bernardine,University of Tennessee Theatre Department ,"Chase, Mary",,,,"Francis, H. E.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, November 30-December 7, 1955, The Carousel Theatre, Directed by H. E. Francis",1955-56,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1955-11-30,Text,,image/jpeg,0235,,,English,,"Nov 30 - Dec 7, 1955",0012_003049_000272.pdf,8609536,
73,0,0012_003049_000273,The Animal Kingdom,1,650,The Animal Kingdom,University of Tennessee Theatre Department ,"Barry, Philip",,,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, January 18-25, 1956, The Carousel Theatre, Directed by Paul L. Soper",1955-56,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1956-01-18,Text,,image/jpeg,0235,,,English,,"Jan 18-25, 1956",0012_003049_000273.pdf,8432933,
74,0,0012_003049_000274,The Caine Mutiny Court-Martial,1,650,The Caine Mutiny Court-Martial,University of Tennessee Theatre Department ,"Wouk, Herman",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, February 15-16, 1956, The Carousel Theatre, Directed by Fred Fields",1955-56,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1956-02-15,Text,,image/jpeg,0235,,,English,,"Feb 15-16, 1956",0012_003049_000274.pdf,2377937,
75,0,0012_003049_000275,"Come Back, Little Sheba",1,650,"Come Back, Little Sheba",University of Tennessee Theatre Department ,"Inge, William",,,,"Francis, H. E.",,,,Bijou Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, April 4-5, 1956, Bijou Theatre, Directed by H. E. Francis",1955-56,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1956-04-04,Text,,image/jpeg,0235,,,English,,"Apr 4-5, 1956",0012_003049_000275.pdf,5024171,
76,0,0012_003049_000276,For Love or Money,1,650,For Love or Money,University of Tennessee Theatre Department ,"Herbert, F. Hugh",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, April 18-25, 1956, The Carousel Theatre, Directed by Fred Fields",1955-56,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1956-04-18,Text,,image/jpeg,0235,,,English,,"Apr 18-25, 1956",0012_003049_000276.pdf,10829388,
77,0,0012_003049_000277,The White Sheep of the Family,1,650,The White Sheep of the Family,University of Tennessee Theatre Department ,"du Garde Peach, Lawrence","Hay, Ian",,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, June 26-30, July 3-4, 1956, The Carousel Theatre, Directed by Fred Fields",1955-56,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1956-06-26,Text,,image/jpeg,0235,,,English,,"June 26-30, July 3-4, 1956",0012_003049_000277.pdf,8037805,
78,0,0012_003049_000278,Years Ago,1,650,Years Ago,University of Tennessee Theatre Department ,"Gordon, Ruth",,,,"Green, Russell",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, July 10-14, 17-18, 1956, The Carousel Theatre, Directed by Russell Green",1955-56,1950/51-1959/60,"Knoxville, Tenn. : The University of Tennessee",1956-07-10,Text,,image/jpeg,0235,,,English,,"July 10-14, 17-18, 1956",0012_003049_000278.pdf,6876106,
